payment_id,customer_id,amount,currency,payment_method,failure_reason,timestamp,previous_attempts,previous_recovery_attempts,time_since_failure_minutes,customer_success_rate,customer_lifetime_value,customer_previous_payments,status,true_recovery_probability,recovered,amount_recovered
pay_100523,cust_01523,4747.69,INR,upi,network_failure,2026-09-02T21:57:27.987060+00:00,1,0,2081.4,0.451,6302.35,4,RECOVERED,0.7365,True,4747.69
pay_100524,cust_01524,2722.88,INR,card,3ds_timeout,2026-09-02T08:41:20.095040+00:00,1,0,2877.5,0.555,14002.56,11,RECOVERED,0.6911,True,2722.88
pay_100525,cust_01525,2243.76,INR,netbanking,temporary_bank_error,2026-09-03T03:09:12.157890+00:00,3,0,1769.7,0.522,32494.08,23,RECOVERED,0.5463,True,2243.76
pay_100526,cust_01526,2980.63,INR,wallet,customer_abandonment,2026-09-03T22:36:22.134257+00:00,1,0,602.5,0.626,11322.76,7,FAILED,0.2165,False,0.0
pay_100527,cust_01527,3295.81,INR,card,network_failure,2026-09-03T18:05:27.635296+00:00,1,0,873.4,0.829,30473.91,12,RECOVERED,0.921,True,3295.81
pay_100528,cust_01528,856.52,INR,wallet,network_failure,2026-09-03T15:59:42.396500+00:00,1,1,999.2,0.621,4682.16,7,RECOVERED,0.764,True,856.52
pay_100529,cust_01529,4488.04,INR,upi,network_failure,2026-09-03T08:23:50.648624+00:00,1,2,1455.0,0.886,198850.68,41,RECOVERED,0.7156,True,4488.04
pay_100530,cust_01530,3134.75,INR,card,3ds_timeout,2026-09-02T13:03:27.614567+00:00,1,1,2615.4,0.693,132523.84,25,RECOVERED,0.5402,True,3134.75
pay_100531,cust_01531,6928.01,INR,netbanking,payment_method_issue,2026-09-01T02:50:10.842069+00:00,1,2,4668.7,0.55,4628.84,4,FAILED,0.203,False,0.0
pay_100532,cust_01532,264.11,INR,upi,authentication_failure,2026-09-04T00:51:47.451538+00:00,1,0,467.1,0.596,22271.48,20,FAILED,0.8018,False,0.0
pay_100533,cust_01533,8138.66,INR,upi,network_failure,2026-09-04T07:52:25.311282+00:00,1,1,46.5,0.902,72195.48,20,RECOVERED,0.9118,True,8138.66
pay_100534,cust_01534,2335.59,INR,netbanking,insufficient_funds,2026-09-03T06:49:25.531034+00:00,1,1,1549.4,0.898,54507.31,15,FAILED,0.3088,False,0.0
pay_100535,cust_01535,3306.43,INR,upi,payment_method_issue,2026-08-29T11:14:44.039317+00:00,1,0,8484.1,0.863,48414.13,20,FAILED,0.429,False,0.0
pay_100536,cust_01536,2446.79,INR,emi,authentication_failure,2026-09-02T11:31:52.882980+00:00,2,0,2707.0,0.837,14512.0,20,RECOVERED,0.664,True,2446.79
pay_100537,cust_01537,1321.94,INR,emi,payment_method_issue,2026-09-02T10:42:21.363762+00:00,1,0,2756.5,0.865,25494.84,25,FAILED,0.5002,False,0.0
pay_100538,cust_01538,1694.79,INR,upi,network_failure,2026-09-04T02:23:41.667388+00:00,1,0,375.2,0.845,149425.98,40,RECOVERED,0.9296,True,1694.79
pay_100539,cust_01539,1348.94,INR,upi,network_failure,2026-08-31T17:53:36.593172+00:00,2,1,5205.3,0.703,24605.75,19,FAILED,0.555,False,0.0
pay_100540,cust_01540,1901.86,INR,upi,payment_method_issue,2026-09-03T23:10:12.917158+00:00,2,0,568.7,0.687,36905.28,12,RECOVERED,0.5525,True,1901.86
pay_100541,cust_01541,1353.21,INR,upi,temporary_bank_error,2026-09-03T05:44:51.860194+00:00,1,0,1614.0,0.854,55320.84,11,RECOVERED,0.8631,True,1353.21
pay_100542,cust_01542,3216.42,INR,upi,temporary_bank_error,2026-09-02T08:38:56.147015+00:00,3,0,2879.9,0.728,36137.76,11,RECOVERED,0.6343,True,3216.42
pay_100543,cust_01543,1948.57,INR,upi,authentication_failure,2026-09-02T17:33:37.462677+00:00,1,1,2345.2,0.567,78225.29,24,RECOVERED,0.586,True,1948.57
pay_100544,cust_01544,2314.77,INR,upi,3ds_timeout,2026-09-04T00:58:29.495372+00:00,1,1,460.4,0.778,45080.92,30,RECOVERED,0.8061,True,2314.77
pay_100545,cust_01545,1873.42,INR,upi,insufficient_funds,2026-09-04T07:14:23.667322+00:00,1,0,84.5,0.416,60736.41,22,FAILED,0.4101,False,0.0
pay_100546,cust_01546,8031.13,INR,card,3ds_timeout,2026-09-02T20:37:42.934955+00:00,1,1,2161.2,0.725,30886.72,6,FAILED,0.5802,False,0.0
pay_100547,cust_01547,2738.15,INR,netbanking,account_blocked,2026-09-02T03:46:40.631816+00:00,1,0,3172.2,0.335,14835.32,8,FAILED,0.01,False,0.0
pay_100548,cust_01548,1921.54,INR,card,authentication_failure,2026-09-03T16:48:23.064995+00:00,2,1,950.5,0.444,32177.52,14,RECOVERED,0.4398,True,1921.54
pay_100549,cust_01549,4277.65,INR,upi,temporary_bank_error,2026-09-03T18:07:30.267398+00:00,1,1,871.4,0.542,80877.61,21,FAILED,0.6642,False,0.0
pay_100550,cust_01550,1644.67,INR,wallet,network_failure,2026-09-03T12:31:08.881472+00:00,1,0,1207.7,0.204,0.0,3,RECOVERED,0.7038,True,1644.67
pay_100551,cust_01551,11790.2,INR,upi,authentication_failure,2026-09-03T21:28:34.022142+00:00,1,0,670.3,0.586,40470.01,12,RECOVERED,0.7976,True,11790.2
pay_100552,cust_01552,2376.59,INR,upi,temporary_bank_error,2026-09-04T02:43:28.182458+00:00,1,0,355.4,0.914,127226.68,48,RECOVERED,0.8975,True,2376.59
pay_100553,cust_01553,1288.69,INR,wallet,customer_abandonment,2026-09-03T12:19:19.795022+00:00,2,0,1219.5,0.91,126933.84,25,FAILED,0.301,False,0.0
pay_100554,cust_01554,5294.2,INR,upi,network_failure,2026-09-03T13:07:08.759042+00:00,1,1,1171.7,0.903,148275.09,31,FAILED,0.7918,False,0.0
pay_100555,cust_01555,1306.4,INR,card,network_failure,2026-09-04T02:44:23.708330+00:00,2,0,354.5,0.756,7086.0,14,FAILED,0.8244,False,0.0
pay_100556,cust_01556,1021.61,INR,upi,insufficient_funds,2026-09-02T18:53:38.251315+00:00,1,2,2265.2,0.282,0.0,3,FAILED,0.0811,False,0.0
pay_100557,cust_01557,1200.09,INR,card,temporary_bank_error,2026-09-04T06:17:04.696256+00:00,2,0,141.8,0.854,258403.19,44,RECOVERED,0.8199,True,1200.09
pay_100558,cust_01558,944.63,INR,upi,insufficient_funds,2026-09-03T17:29:53.173367+00:00,3,0,909.0,0.805,98077.98,49,FAILED,0.3613,False,0.0
pay_100559,cust_01559,1229.68,INR,card,temporary_bank_error,2026-09-03T10:50:29.655507+00:00,1,1,1308.4,0.931,119127.36,48,FAILED,0.7467,False,0.0
pay_100560,cust_01560,1311.6,INR,netbanking,network_failure,2026-09-04T07:54:19.460598+00:00,1,0,44.5,0.95,207416.97,33,RECOVERED,0.95,True,1311.6
pay_100561,cust_01561,2237.26,INR,card,insufficient_funds,2026-09-03T15:32:04.755386+00:00,1,0,1026.8,0.467,84975.33,25,FAILED,0.3116,False,0.0
pay_100562,cust_01562,377.18,INR,netbanking,network_failure,2026-09-04T08:02:27.500069+00:00,1,0,36.4,0.79,35351.58,37,RECOVERED,0.9346,True,377.18
pay_100563,cust_01563,1266.65,INR,card,temporary_bank_error,2026-09-04T04:04:28.877174+00:00,1,1,274.4,0.787,5495.52,21,RECOVERED,0.7312,True,1266.65
pay_100564,cust_01564,1394.08,INR,netbanking,network_failure,2026-09-02T21:05:05.030677+00:00,1,0,2133.8,0.824,37543.14,8,RECOVERED,0.849,True,1394.08
pay_100565,cust_01565,3457.86,INR,wallet,temporary_bank_error,2026-09-04T07:00:17.873499+00:00,1,1,98.6,0.882,19807.14,27,RECOVERED,0.8452,True,3457.86
pay_100566,cust_01566,2161.28,INR,netbanking,network_failure,2026-09-03T22:29:23.828355+00:00,1,0,609.5,0.931,45534.71,15,RECOVERED,0.9379,True,2161.28
pay_100567,cust_01567,2150.38,INR,wallet,temporary_bank_error,2026-09-03T09:57:32.613570+00:00,1,1,1361.3,0.799,56984.2,26,RECOVERED,0.7187,True,2150.38
pay_100568,cust_01568,4005.1,INR,wallet,insufficient_funds,2026-09-03T00:24:14.780441+00:00,1,0,1934.6,0.879,14711.6,46,FAILED,0.4944,False,0.0
pay_100569,cust_01569,4027.24,INR,emi,temporary_bank_error,2026-09-03T22:40:35.596391+00:00,1,0,598.3,0.611,5555.65,3,RECOVERED,0.7929,True,4027.24
pay_100570,cust_01570,538.3,INR,upi,insufficient_funds,2026-09-01T14:52:03.008956+00:00,1,0,3946.8,0.917,36586.45,6,FAILED,0.4887,False,0.0
pay_100571,cust_01571,3335.52,INR,upi,network_failure,2026-09-04T04:23:00.763744+00:00,1,1,255.9,0.818,65946.95,46,RECOVERED,0.8095,True,3335.52
pay_100572,cust_01572,2139.16,INR,upi,authentication_failure,2026-09-03T06:37:15.631326+00:00,1,0,1561.6,0.313,712.9,9,FAILED,0.5856,False,0.0
pay_100573,cust_01573,2902.53,INR,wallet,payment_method_issue,2026-09-02T22:41:25.791001+00:00,1,0,2037.4,0.694,67346.2,15,RECOVERED,0.6058,True,2902.53
pay_100574,cust_01574,935.3,INR,upi,insufficient_funds,2026-09-02T02:25:40.176302+00:00,1,0,3253.2,0.72,100485.72,25,FAILED,0.5277,False,0.0
pay_100575,cust_01575,4956.7,INR,upi,network_failure,2026-09-04T03:44:56.799671+00:00,1,0,293.9,0.762,73556.0,21,RECOVERED,0.8938,True,4956.7
pay_100576,cust_01576,5315.95,INR,upi,payment_method_issue,2026-09-03T14:27:10.624875+00:00,2,1,1091.7,0.854,90857.25,30,FAILED,0.4265,False,0.0
pay_100577,cust_01577,432.77,INR,card,temporary_bank_error,2026-09-04T04:20:13.982302+00:00,1,1,258.6,0.898,30690.27,44,RECOVERED,0.7489,True,432.77
pay_100578,cust_01578,4142.65,INR,upi,payment_method_issue,2026-09-03T06:51:02.798222+00:00,3,0,1547.8,0.866,120822.33,23,RECOVERED,0.4918,True,4142.65
pay_100579,cust_01579,2468.13,INR,card,insufficient_funds,2026-09-03T20:24:26.380896+00:00,1,1,734.4,0.549,46412.38,14,FAILED,0.3355,False,0.0
pay_100580,cust_01580,1811.36,INR,card,authentication_failure,2026-09-04T05:36:54.294723+00:00,1,0,182.0,0.922,89996.55,39,FAILED,0.874,False,0.0
pay_100581,cust_01581,6721.83,INR,upi,3ds_timeout,2026-09-03T14:24:36.150605+00:00,2,2,1094.3,0.968,267356.98,40,RECOVERED,0.5495,True,6721.83
pay_100582,cust_01582,2455.79,INR,upi,customer_abandonment,2026-09-02T15:39:36.446996+00:00,1,0,2459.3,0.841,250527.42,40,RECOVERED,0.2911,True,2455.79
pay_100583,cust_01583,434.31,INR,upi,network_failure,2026-09-03T04:22:59.855118+00:00,1,0,1695.9,0.899,46097.7,37,RECOVERED,0.891,True,434.31
pay_100584,cust_01584,3118.92,INR,upi,authentication_failure,2026-09-03T21:57:59.995056+00:00,3,1,640.9,0.792,219594.56,41,FAILED,0.5206,False,0.0
pay_100585,cust_01585,1853.98,INR,upi,temporary_bank_error,2026-09-02T17:19:32.382014+00:00,1,0,2359.3,0.904,19010.88,21,RECOVERED,0.9102,True,1853.98
pay_100586,cust_01586,592.6,INR,netbanking,network_failure,2026-09-03T21:08:11.905011+00:00,2,2,690.7,0.901,22460.04,11,RECOVERED,0.4153,True,592.6
pay_100587,cust_01587,1437.78,INR,card,temporary_bank_error,2026-09-01T15:55:59.942949+00:00,1,1,3882.9,0.826,100840.6,47,RECOVERED,0.6632,True,1437.78
pay_100588,cust_01588,2327.01,INR,card,network_failure,2026-09-03T17:09:21.829434+00:00,3,2,929.5,0.823,41561.52,32,FAILED,0.4766,False,0.0
pay_100589,cust_01589,2872.12,INR,emi,authentication_failure,2026-09-03T02:32:32.220451+00:00,1,1,1806.3,0.943,66393.24,13,RECOVERED,0.5975,True,2872.12
pay_100590,cust_01590,925.02,INR,card,customer_abandonment,2026-09-03T06:37:50.354451+00:00,1,0,1561.0,0.928,150079.71,36,FAILED,0.3191,False,0.0
pay_100591,cust_01591,3539.31,INR,upi,insufficient_funds,2026-09-02T16:11:34.647958+00:00,2,0,2427.3,0.692,28651.96,6,FAILED,0.3304,False,0.0
pay_100592,cust_01592,666.91,INR,upi,temporary_bank_error,2026-09-03T19:51:19.139488+00:00,1,0,767.6,0.703,61962.24,18,RECOVERED,0.8363,True,666.91
pay_100593,cust_01593,1281.21,INR,upi,network_failure,2026-09-04T04:33:15.530517+00:00,2,0,245.6,0.758,67270.65,21,RECOVERED,0.867,True,1281.21
pay_100594,cust_01594,1854.35,INR,upi,insufficient_funds,2026-09-03T13:06:18.917749+00:00,1,0,1172.6,0.801,196213.05,42,RECOVERED,0.514,True,1854.35
pay_100595,cust_01595,8135.13,INR,wallet,network_failure,2026-09-02T04:29:32.063291+00:00,1,2,3129.3,0.841,11828.36,37,FAILED,0.5807,False,0.0
pay_100596,cust_01596,2392.78,INR,card,temporary_bank_error,2026-09-02T23:08:43.906732+00:00,1,0,2010.1,0.448,5038.26,7,RECOVERED,0.7289,True,2392.78
pay_100597,cust_01597,1111.62,INR,card,insufficient_funds,2026-09-04T04:50:52.298806+00:00,1,0,228.0,0.064,0.0,8,RECOVERED,0.3586,True,1111.62
pay_100598,cust_01598,5220.9,INR,upi,temporary_bank_error,2026-09-01T21:28:05.705118+00:00,1,2,3550.8,0.576,23018.24,13,FAILED,0.4969,False,0.0
pay_100599,cust_01599,1909.75,INR,card,temporary_bank_error,2026-09-03T12:13:19.990806+00:00,1,0,1225.5,0.16,5178.47,9,RECOVERED,0.6914,True,1909.75
pay_100600,cust_01600,1852.76,INR,card,temporary_bank_error,2026-09-03T05:57:37.313288+00:00,1,2,1601.3,0.79,115725.24,46,FAILED,0.5654,False,0.0
pay_100601,cust_01601,1801.52,INR,netbanking,temporary_bank_error,2026-08-30T17:18:45.850874+00:00,2,2,6680.1,0.974,76969.08,19,FAILED,0.4008,False,0.0
pay_100602,cust_01602,7476.98,INR,card,network_failure,2026-09-01T13:42:25.351060+00:00,1,1,4016.5,0.702,4164.14,2,RECOVERED,0.6586,True,7476.98
pay_100603,cust_01603,710.16,INR,upi,authentication_failure,2026-09-03T19:41:25.095151+00:00,2,0,777.5,0.898,23309.6,18,RECOVERED,0.8357,True,710.16
pay_100604,cust_01604,1570.76,INR,netbanking,insufficient_funds,2026-09-04T06:32:19.763002+00:00,3,0,126.5,0.541,35075.82,12,FAILED,0.183,False,0.0
pay_100605,cust_01605,4623.77,INR,upi,network_failure,2026-09-04T08:04:19.426021+00:00,2,1,34.6,0.787,11347.92,31,FAILED,0.8012,False,0.0
pay_100606,cust_01606,2960.06,INR,wallet,temporary_bank_error,2026-09-04T07:24:04.076138+00:00,3,1,74.8,0.895,42954.84,7,RECOVERED,0.6024,True,2960.06
pay_100607,cust_01607,433.77,INR,upi,authentication_failure,2026-09-04T08:22:30.347758+00:00,2,0,16.4,0.226,4915.05,7,FAILED,0.6901,False,0.0
pay_100608,cust_01608,1860.52,INR,card,temporary_bank_error,2026-08-31T17:14:22.641386+00:00,1,0,5244.5,0.722,18794.35,8,RECOVERED,0.6692,True,1860.52
pay_100609,cust_01609,4278.0,INR,upi,insufficient_funds,2026-09-03T21:22:42.560227+00:00,3,0,676.2,0.844,70603.94,14,FAILED,0.3624,False,0.0
pay_100610,cust_01610,1845.9,INR,netbanking,payment_method_issue,2026-09-04T02:33:05.693492+00:00,2,0,365.8,0.917,170248.53,26,FAILED,0.4937,False,0.0
pay_100611,cust_01611,1828.9,INR,upi,insufficient_funds,2026-09-04T06:33:16.605271+00:00,2,1,125.6,0.78,7432.32,6,FAILED,0.2966,False,0.0
pay_100612,cust_01612,195.28,INR,upi,temporary_bank_error,2026-09-03T14:31:49.417463+00:00,1,2,1087.1,0.46,44267.13,21,RECOVERED,0.5004,True,195.28
pay_100613,cust_01613,5784.36,INR,netbanking,network_failure,2026-09-04T04:46:07.067567+00:00,1,2,232.8,0.78,146932.5,43,RECOVERED,0.591,True,5784.36
pay_100614,cust_01614,793.54,INR,card,network_failure,2026-09-04T07:48:03.558421+00:00,1,0,50.8,0.847,28359.25,7,RECOVERED,0.8523,True,793.54
pay_100615,cust_01615,937.67,INR,card,temporary_bank_error,2026-09-02T04:30:44.651304+00:00,2,0,3128.1,0.935,213125.85,49,FAILED,0.7487,False,0.0
pay_100616,cust_01616,896.26,INR,upi,network_failure,2026-09-03T05:51:57.598055+00:00,1,1,1606.9,0.709,4962.3,4,FAILED,0.714,False,0.0
pay_100617,cust_01617,4370.96,INR,upi,network_failure,2026-09-03T00:30:23.531175+00:00,3,0,1928.5,0.921,19002.0,5,RECOVERED,0.7916,True,4370.96
pay_100618,cust_01618,767.06,INR,upi,account_blocked,2026-09-04T04:34:18.136209+00:00,2,1,244.6,0.634,24136.77,12,FAILED,0.01,False,0.0
pay_100619,cust_01619,4082.08,INR,netbanking,temporary_bank_error,2026-09-03T17:30:56.146422+00:00,1,0,907.9,0.81,110404.02,39,RECOVERED,0.8735,True,4082.08
pay_100620,cust_01620,585.21,INR,upi,authentication_failure,2026-09-02T11:01:29.717331+00:00,2,1,2737.4,0.54,40150.0,19,FAILED,0.4607,False,0.0
pay_100621,cust_01621,2317.26,INR,netbanking,authentication_failure,2026-09-02T20:21:41.407798+00:00,3,0,2177.2,0.821,137748.6,27,RECOVERED,0.606,True,2317.26
pay_100622,cust_01622,932.76,INR,netbanking,temporary_bank_error,2026-09-02T08:29:17.455289+00:00,1,1,2889.6,0.803,296758.41,49,RECOVERED,0.5877,True,932.76
pay_100623,cust_01623,4106.47,INR,upi,3ds_timeout,2026-09-03T10:59:59.826339+00:00,2,1,1298.9,0.672,79342.76,21,FAILED,0.5877,False,0.0
pay_100624,cust_01624,3599.31,INR,upi,temporary_bank_error,2026-09-02T21:31:23.733006+00:00,2,1,2107.5,0.771,39318.5,14,RECOVERED,0.6988,True,3599.31
pay_100625,cust_01625,862.55,INR,card,payment_method_issue,2026-09-04T02:43:27.730315+00:00,1,0,355.4,0.835,20675.2,43,RECOVERED,0.6416,True,862.55
pay_100626,cust_01626,2507.4,INR,netbanking,network_failure,2026-09-03T00:51:07.327787+00:00,1,0,1907.8,0.497,7424.7,21,RECOVERED,0.6836,True,2507.4
pay_100627,cust_01627,3727.45,INR,upi,authentication_failure,2026-09-04T08:19:02.124966+00:00,2,1,19.8,0.946,87578.75,38,RECOVERED,0.7117,True,3727.45
pay_100628,cust_01628,848.37,INR,card,network_failure,2026-09-04T00:13:36.382850+00:00,1,0,505.3,0.803,65879.88,15,RECOVERED,0.95,True,848.37
pay_100629,cust_01629,2316.4,INR,card,authentication_failure,2026-09-04T06:55:18.612727+00:00,1,0,103.6,0.08,0.0,5,RECOVERED,0.6588,True,2316.4
pay_100630,cust_01630,525.91,INR,wallet,temporary_bank_error,2026-09-04T04:56:11.047179+00:00,1,1,222.7,0.869,35619.05,50,RECOVERED,0.8059,True,525.91
pay_100631,cust_01631,2399.94,INR,card,insufficient_funds,2026-09-02T18:56:26.225622+00:00,1,0,2262.4,0.168,0.0,5,FAILED,0.224,False,0.0
pay_100632,cust_01632,2681.4,INR,upi,network_failure,2026-09-04T01:01:49.794785+00:00,1,0,457.0,0.79,32473.62,37,RECOVERED,0.9455,True,2681.4
pay_100633,cust_01633,5163.59,INR,card,network_failure,2026-09-03T01:19:56.189103+00:00,1,0,1878.9,0.323,7046.07,5,RECOVERED,0.7629,True,5163.59
pay_100634,cust_01634,3402.73,INR,upi,network_failure,2026-09-04T06:16:03.430387+00:00,1,2,142.8,0.241,0.0,4,FAILED,0.5866,False,0.0
pay_100635,cust_01635,2404.64,INR,upi,temporary_bank_error,2026-09-03T01:19:04.839562+00:00,2,1,1879.8,0.564,4100.85,10,FAILED,0.6062,False,0.0
pay_100636,cust_01636,960.05,INR,upi,network_failure,2026-09-03T13:59:44.105420+00:00,2,1,1119.1,0.54,29939.56,13,FAILED,0.6844,False,0.0
pay_100637,cust_01637,2129.58,INR,card,network_failure,2026-09-03T13:32:37.534089+00:00,2,0,1146.2,0.842,18593.82,26,RECOVERED,0.8254,True,2129.58
pay_100638,cust_01638,572.95,INR,upi,network_failure,2026-09-03T23:34:14.465150+00:00,1,1,544.6,0.882,106299.34,16,RECOVERED,0.8852,True,572.95
pay_100639,cust_01639,6215.65,INR,netbanking,account_blocked,2026-09-03T11:40:20.185207+00:00,1,1,1258.5,0.697,10324.5,8,FAILED,0.01,False,0.0
pay_100640,cust_01640,760.81,INR,upi,3ds_timeout,2026-09-03T05:08:11.533599+00:00,2,1,1650.7,0.775,38526.25,10,RECOVERED,0.5509,True,760.81
pay_100641,cust_01641,2619.77,INR,upi,authentication_failure,2026-09-03T04:16:23.154219+00:00,1,0,1702.5,0.338,10158.28,6,FAILED,0.6657,False,0.0
pay_100642,cust_01642,3058.27,INR,card,payment_method_issue,2026-09-03T09:28:41.077083+00:00,1,1,1390.2,0.976,88489.8,37,RECOVERED,0.5076,True,3058.27
pay_100643,cust_01643,10602.42,INR,netbanking,network_failure,2026-09-04T05:25:41.030332+00:00,3,1,193.2,0.934,241130.88,35,FAILED,0.5652,False,0.0
pay_100644,cust_01644,1913.86,INR,card,authentication_failure,2026-09-04T06:29:19.912970+00:00,1,2,129.5,0.664,78191.1,16,FAILED,0.4774,False,0.0
pay_100645,cust_01645,2337.66,INR,card,network_failure,2026-09-03T08:16:34.341008+00:00,3,0,1462.3,0.798,35500.08,42,FAILED,0.6718,False,0.0
pay_100646,cust_01646,1994.36,INR,card,temporary_bank_error,2026-09-03T23:49:11.217003+00:00,1,2,529.7,0.805,215058.48,35,FAILED,0.556,False,0.0
pay_100647,cust_01647,7128.61,INR,upi,3ds_timeout,2026-09-03T17:34:59.205892+00:00,3,0,903.9,0.846,71555.3,28,RECOVERED,0.7103,True,7128.61
pay_100648,cust_01648,2987.61,INR,upi,insufficient_funds,2026-09-04T08:08:24.539478+00:00,2,0,30.5,0.975,94758.16,48,RECOVERED,0.6036,True,2987.61
pay_100649,cust_01649,879.11,INR,card,temporary_bank_error,2026-09-02T22:46:07.812209+00:00,1,0,2032.7,0.947,22768.0,17,RECOVERED,0.8856,True,879.11
pay_100650,cust_01650,3439.72,INR,upi,network_failure,2026-09-03T11:34:00.723781+00:00,1,0,1264.9,0.781,149833.25,45,FAILED,0.9012,False,0.0
pay_100651,cust_01651,1242.59,INR,upi,authentication_failure,2026-09-04T04:24:30.293174+00:00,1,2,254.4,0.947,23573.83,8,FAILED,0.6409,False,0.0
pay_100652,cust_01652,794.2,INR,upi,insufficient_funds,2026-09-03T19:47:15.400542+00:00,1,1,771.6,0.895,174967.73,33,FAILED,0.3693,False,0.0
pay_100653,cust_01653,1133.18,INR,card,network_failure,2026-09-02T16:18:55.319872+00:00,1,2,2420.0,0.936,11318.25,27,FAILED,0.677,False,0.0
pay_100654,cust_01654,2752.83,INR,upi,authentication_failure,2026-09-03T10:32:53.789756+00:00,1,1,1326.0,0.882,177838.8,46,RECOVERED,0.7388,True,2752.83
pay_100655,cust_01655,520.02,INR,upi,temporary_bank_error,2026-09-04T04:23:14.196671+00:00,1,1,255.6,0.919,29108.25,10,RECOVERED,0.7669,True,520.02
pay_100656,cust_01656,11294.2,INR,netbanking,authentication_failure,2026-09-03T22:28:31.423860+00:00,1,1,610.4,0.618,24835.93,12,FAILED,0.6372,False,0.0
pay_100657,cust_01657,1040.05,INR,card,insufficient_funds,2026-09-03T20:32:06.470624+00:00,2,0,726.8,0.829,54799.2,25,FAILED,0.4291,False,0.0
pay_100658,cust_01658,1883.38,INR,upi,authentication_failure,2026-09-04T06:37:50.462620+00:00,1,0,121.0,0.492,44194.5,16,FAILED,0.7908,False,0.0
pay_100659,cust_01659,2994.32,INR,netbanking,network_failure,2026-09-03T17:05:56.843357+00:00,2,0,932.9,0.191,0.0,3,RECOVERED,0.6422,True,2994.32
pay_100660,cust_01660,2960.59,INR,upi,customer_abandonment,2026-09-04T05:27:39.904573+00:00,3,0,191.2,0.921,17292.6,10,RECOVERED,0.2571,True,2960.59
pay_100661,cust_01661,2832.12,INR,card,customer_abandonment,2026-09-03T05:52:32.707254+00:00,1,0,1606.3,0.211,0.0,1,FAILED,0.03,False,0.0
pay_100662,cust_01662,1164.51,INR,upi,3ds_timeout,2026-09-03T21:08:17.408208+00:00,1,0,690.6,0.786,269036.64,46,RECOVERED,0.8167,True,1164.51
pay_100663,cust_01663,3915.07,INR,upi,network_failure,2026-09-03T18:37:17.564010+00:00,1,0,841.6,0.551,3932.49,6,RECOVERED,0.8638,True,3915.07
pay_100664,cust_01664,2809.26,INR,card,temporary_bank_error,2026-09-02T18:02:50.547819+00:00,1,2,2316.0,0.961,128613.87,35,RECOVERED,0.5948,True,2809.26
pay_100665,cust_01665,2850.81,INR,netbanking,authentication_failure,2026-09-03T19:48:56.419618+00:00,1,1,769.9,0.973,209267.97,49,FAILED,0.7329,False,0.0
pay_100666,cust_01666,12307.3,INR,upi,3ds_timeout,2026-09-03T12:18:09.802725+00:00,1,0,1220.7,0.698,43306.4,15,RECOVERED,0.8231,True,12307.3
pay_100667,cust_01667,2244.9,INR,netbanking,authentication_failure,2026-09-04T02:28:31.911694+00:00,1,0,370.3,0.935,80117.7,33,RECOVERED,0.8039,True,2244.9
pay_100668,cust_01668,1827.66,INR,upi,network_failure,2026-09-04T03:13:24.742321+00:00,1,1,325.5,0.87,32427.01,13,RECOVERED,0.7984,True,1827.66
pay_100669,cust_01669,1804.21,INR,card,authentication_failure,2026-09-03T21:04:01.302758+00:00,2,1,694.9,0.212,0.0,1,RECOVERED,0.4096,True,1804.21
pay_100670,cust_01670,2028.51,INR,upi,network_failure,2026-09-03T12:10:33.154626+00:00,2,0,1228.3,0.793,113637.32,40,RECOVERED,0.7905,True,2028.51
pay_100671,cust_01671,2265.06,INR,wallet,network_failure,2026-09-04T06:10:20.349866+00:00,1,0,148.5,0.475,3551.24,4,RECOVERED,0.8683,True,2265.06
pay_100672,cust_01672,2299.0,INR,card,network_failure,2026-09-01T10:36:37.176760+00:00,1,0,4202.3,0.921,69587.2,22,FAILED,0.7439,False,0.0
pay_100673,cust_01673,1389.03,INR,upi,network_failure,2026-09-04T05:29:24.633779+00:00,3,2,189.5,0.855,67072.04,33,RECOVERED,0.5238,True,1389.03
